years,place,lat,lon,StateCode
1,"WYOMING COUNTY COMMUNITY HOSPITAL, WYOMING, WARSAW",42.739447,-78.15948,MT
1,"BRONX-LEBANON HOSPITAL CENTER, BRONX, BRONX",40.829676,-73.90856,MT
1,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC, BROOME, BINGHAMTON",42.121443,-75.93329,MT
1,"ALBANY MEDICAL CENTER HOSPITAL, ALBANY, ALBANY",42.654978,-73.80053,MT
1,"JAMAICA HOSPITAL MEDICAL CENTER, QUEENS, JAMAICA",40.698485,-73.83365,MT
1,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC., KINGS, BROOKLYN",40.599256,-73.94118,MT
1,"VASSAR BROTHERS MEDICAL CENTER, DUTCHESS, POUGHKEEPSIE",41.701443,-73.91922,MT
1,"MOUNT SINAI HOSPITAL, NEW YORK, NEW YORK",40.791586,-73.94575,MT
1,"NASSAU UNIVERSITY MEDICAL CENTER, NASSAU, EAST MEADOW",40.7143,-73.55527,MT
1,"RICHMOND UNIVERSITY MEDICAL CENTER, RICHMOND, STATEN ISLAND",40.60787,-74.08991,MT
1,"NEWARK-WAYNE COMMUNITY HOSPITAL, WAYNE, NEWARK",43.052126,-77.09424,MT
1,"CHENANGO MEMORIAL HOSPITAL, INC, CHENANGO, NORWICH",42.541733,-75.52612,MT
1,"SOUTHSIDE HOSPITAL, SUFFOLK, BAY SHORE",40.729098,-73.25607,MT
1,"FAXTON-ST LUKE'S HEALTHCARE, ONEIDA, UTICA",43.101869,-75.231158,NE
1,"HUNTINGTON HOSPITAL, SUFFOLK, HUNTINGTON",40.867498,-73.41146,NE
1,"ST LUKE'S ROOSEVELT HOSPITAL, NEW YORK, NEW YORK",40.765714,-73.9856,NE
1,"ST MARY'S HOSPITAL AT AMSTERDAM, MONTGOMERY, AMSTERDAM",42.940644,-74.17899,NE
1,"NORTHERN DUTCHESS HOSPITAL, DUTCHESS, RHINEBECK",41.930983,-73.88271,NE
1,"NEW YORK HOSPITAL MEDICAL CENTER OF QUEENS, QUEENS, FLUSHING",40.749463,-73.81941,NE
1,"BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS, KINGS, BROOKLYN",40.695286,-73.98907,NE
1,"ALBANY MEDICAL CENTER HOSPITAL, ALBANY, ALBANY",42.654978,-73.80053,NE
1,"GENEVA GENERAL HOSPITAL, ONTARIO, GENEVA",42.853039,-76.99394,NE
1,"MONTEFIORE MEDICAL CENTER, BRONX, BRONX",40.872265,-73.86937,NE
1,"LAWRENCE HOSPITAL CENTER, WESTCHESTER, BRONXVILLE",40.939049,-73.83099,NE
1,"NIAGARA FALLS MEMORIAL MEDICAL CENTER, NIAGARA, NIAGARA FALLS",43.32684,-78.830681,NE
1,"UNITED MEMORIAL MEDICAL CENTER, GENESEE, BATAVIA",42.996507,-78.19279,NE
1,"F F THOMPSON HOSPITAL, ONTARIO, CANANDAIGUA",42.85297,-77.29466,NE
1,"SISTERS OF CHARITY HOSPITAL, ERIE, BUFFALO",42.941407,-78.83741,NE
1,"ADIRONDACK MEDICAL CENTER, FRANKLIN, SARANAC LAKE",44.324736,-74.16843,NE
1,"LINCOLN MEDICAL & MENTAL HEALTH CENTER, BRONX, BRONX",40.819729,-73.9223,NE
1,"ALICE HYDE MEDICAL CENTER, FRANKLIN, MALONE",44.813419,-74.2772,NE
1,"AURELIA OSBORN FOX MEMORIAL HOSPITAL, OTSEGO, ONEONTA",42.469761,-75.05192,NE
1,"MONTEFIORE MOUNT VERNON HOSPITAL, WESTCHESTER, MOUNT VERNON",40.907607,-73.83709,NE
1,"EASTERN LONG ISLAND HOSPITAL, SUFFOLK, GREENPORT",41.103838,-72.36729,NE
1,"ARNOT OGDEN MEDICAL CENTER, CHEMUNG, ELMIRA",42.087824,-76.83686,NE
1,"COLUMBIA MEMORIAL HOSPITAL, COLUMBIA, HUDSON",42.22948,-73.75846,NE
1,"JONES MEMORIAL HOSPITAL, ALLEGANY, WELLSVILLE",42.094855,-77.94686,NE
1,"ALBANY MEDICAL CENTER HOSPITAL, ALBANY, ALBANY",42.654978,-73.80053,NE
1,"N Y EYE AND EAR INFIRMARY, NEW YORK, NEW YORK",40.732509,-73.98935,NE
1,"NEW YORK-PRESBYTERIAN HOSPITAL, NEW YORK, NEW YORK",40.76842,-73.96045,NE
1,"KENMORE MERCY HOSPITAL, ERIE, KENMORE",42.968707,-78.8745,NE
1,"OLEAN GENERAL HOSPITAL, CATTARAUGUS, OLEAN",42.076574,-78.42744,NE
1,"NYACK HOSPITAL, ROCKLAND, NYACK",41.089746,-73.9258,NE
1,"NORTH SHORE UNIVERSITY HOSPITAL, NASSAU, MANHASSET",40.796752,-73.68935,NE
1,"PECONIC BAY MEDICAL CENTER, SUFFOLK, RIVERHEAD",40.926595,-72.65327,NE
1,"ST JOSEPH'S HOSPITAL, INC, CHEMUNG, ELMIRA",42.147285,-76.750888,NE
1,"BERTRAND CHAFFEE HOSPITAL, ERIE, SPRINGVILLE",42.516248,-78.68944,NE
1,"ONEIDA HEALTHCARE CENTER, MADISON, ONEIDA",43.079635,-75.64678,NE
1,"NEW YORK-PRESBYTERIAN HOSPITAL, NEW YORK, NEW YORK",40.76842,-73.96045,NE
1,"BATH VA MEDICAL CENTER, STEUBEN, BATH",42.351281,-77.3361,NE
1,"ROCHESTER GENERAL HOSPITAL, MONROE, ROCHESTER",43.185163,-77.60368,NE
1,"ORANGE REGIONAL MEDICAL CENTER, ORANGE, MIDDLETOWN",41.449364,-74.43951,NE
1,"JACOBI MEDICAL CENTER, BRONX, BRONX",40.842917,-73.83819,NE
1,"ELMHURST HOSPITAL CENTER, QUEENS, ELMHURST",40.736076,-73.87804,NE
1,"UPSTATE NEW YORK VA HEALTHCARE SYSTEM - WESTERN NY, ERIE, BUFFALO",42.934757,-78.8118,NE
1,"TLC HEALTH NETWORK, CATTARAUGUS, GOWANDA",42.453234,-78.9348,NE
1,"BON SECOURS COMMUNITY HOSPITAL, ORANGE, PORT JERVIS",41.374734,-74.66315,NE
1,"MARY IMOGENE BASSETT HOSPITAL, OTSEGO, COOPERSTOWN",42.703091,-74.91413,NE
1,"F F THOMPSON HOSPITAL, ONTARIO, CANANDAIGUA",42.85297,-77.29466,NE
1,"ST JOSEPH'S HOSPITAL HEALTH CENTER, ONONDAGA, SYRACUSE",43.061116,-76.13733,NE
1,"BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER, SUFFOLK, PATCHOGUE",40.770898,-73.00213,NE
1,"BATH VA MEDICAL CENTER, STEUBEN, BATH",42.351281,-77.3361,NE
1,"ST JAMES MERCY HOSPITAL, STEUBEN, HORNELL",42.331062,-77.65536,NE
1,"ELLIS HOSPITAL, SCHENECTADY, SCHENECTADY",42.820909,-73.92002,NE
1,"SAMARITAN MEDICAL CENTER, JEFFERSON, WATERTOWN",43.976735,-75.91199,NE
1,"GOOD SAMARITAN HOSPITAL OF SUFFERN, ROCKLAND, SUFFERN",41.125695,-74.12682,NE
1,"VA HUDSON VALLEY HEALTHCARE SYSTEM, WESTCHESTER, MONTROSE",41.248359,-73.94147,NE
1,"STATEN ISLAND UNIVERSITY HOSPITAL, RICHMOND, STATEN ISLAND",40.599021,-74.07503,NE
1,"NORTHERN WESTCHESTER HOSPITAL, WESTCHESTER, MOUNT KISCO",41.204027,-73.73045,NE
1,"EASTERN NIAGARA HOSPITAL, NIAGARA, LOCKPORT",43.160857,-78.68756,NE
1,"HIGHLAND HOSPITAL, MONROE, ROCHESTER",43.132474,-77.60377,NE
1,"WESTFIELD MEMORIAL HOSPITAL, INC, CHAUTAUQUA, WESTFIELD",42.327029,-79.57301,NE
1,"WINTHROP-UNIVERSITY HOSPITAL, NASSAU, MINEOLA",40.747188,-73.63808,NE
1,"N Y EYE AND EAR INFIRMARY, NEW YORK, NEW YORK",40.732509,-73.98935,NE
1,"BRONX VA MEDICAL CENTER, BRONX, BRONX",40.867107,-73.89916,NE
1,"CORTLAND REGIONAL MEDICAL CENTER, INC, CORTLAND, CORTLAND",42.591109,-76.19217,NE
1,"VA NEW YORK HARBOR HEALTHCARE SYSTEM - NY DIV., NEW YORK, NEW YORK",40.739022,-73.98205,NE
1,"SAMARITAN HOSPITAL, RENSSELAER, TROY",42.731628,-73.66465,NE
1,"GLEN COVE HOSPITAL, NASSAU, GLEN COVE",40.864757,-73.62609,NE
1,"ST FRANCIS HOSPITAL, ROSLYN, NASSAU, ROSLYN",40.793839,-73.65156,NE
1,"MONTEFIORE NEW ROCHELLE HOSPITAL, WESTCHESTER, NEW ROCHELLE",40.948274,-73.795361,NE
1,"JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON, SUFFOLK, PORT JEFFERSON",40.946103,-73.06222,NE
1,"MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER, NIAGARA, LEWISTON",43.169055,-79.02426,NE
1,"GLENS FALLS HOSPITAL, WARREN, GLENS FALLS",43.312104,-73.64825,NE
1,"NEW YORK HOSPITAL MEDICAL CENTER OF QUEENS, QUEENS, FLUSHING",40.749463,-73.81941,NE
1,"MAIMONIDES MEDICAL CENTER, KINGS, BROOKLYN",40.632449,-73.99629,NE
1,"LONG ISLAND JEWISH MEDICAL CENTER, QUEENS, NEW HYDE PARK",40.742901,-73.67895,NE
1,"CONEY ISLAND HOSPITAL, KINGS, BROOKLYN",40.583803,-73.95019,NE
1,"CANTON-POTSDAM HOSPITAL, SAINT LAWRENCE, POTSDAM",44.651265,-74.95289,NE
1,"SOUTH NASSAU COMMUNITIES HOSPITAL, NASSAU, OCEANSIDE",40.636286,-73.6374,NE
1,"MOUNT SINAI HOSPITAL, NEW YORK, NEW YORK",40.791586,-73.94575,NE
1,"NORTHPORT VA MEDICAL CENTER, SUFFOLK, NORTHPORT",40.905647,-73.33114,NE
1,"KINGSBROOK JEWISH MEDICAL CENTER, KINGS, BROOKLYN",40.649059,-73.93304,NE
1,"KINGSBROOK JEWISH MEDICAL CENTER, KINGS, BROOKLYN",40.649059,-73.93304,NE
1,"CROUSE HOSPITAL, ONONDAGA, SYRACUSE",43.037166,-76.12653,NE
1,"BELLEVUE HOSPITAL CENTER, NEW YORK, NEW YORK",40.74618,-73.97759,NE
1,"ST ANTHONY COMMUNITY HOSPITAL, ORANGE, WARWICK",41.259896,-74.35837,NE
1,"ST JOSEPH'S MEDICAL CENTER, WESTCHESTER, YONKERS",40.943525,-73.88176,NE
1,"CLAXTON-HEPBURN MEDICAL CENTER, SAINT LAWRENCE, OGDENSBURG",44.683636,-75.49024,NE
1,"BELLEVUE HOSPITAL CENTER, NEW YORK, NEW YORK",40.74618,-73.97759,NE
1,"ROME MEMORIAL HOSPITAL, INC, ONEIDA, ROME",43.217069,-75.45531,NE
1,"OSWEGO HOSPITAL, OSWEGO, OSWEGO",43.449201,-76.47992,NE
1,"UPSTATE NEW YORK VA HEALTHCARE SYSTEM - WESTERN NY, ERIE, BUFFALO",42.934757,-78.8118,NE
1,"WYCKOFF HEIGHTS MEDICAL CENTER, KINGS, BROOKLYN",40.703355,-73.91993,NE
1,"SARATOGA HOSPITAL, SARATOGA, SARATOGA SPRINGS",43.080399,-73.77038,NE
1,"MASSENA MEMORIAL HOSPITAL, SAINT LAWRENCE, MASSENA",44.937212,-74.87693,NV
1,"HEALTHALLIANCE HOSPITAL BROADWAY CAMPUS, ULSTER, KINGSTON",41.932315,-74.02259,NV
1,"UNITY HOSPITAL OF ROCHESTER, MONROE, ROCHESTER",43.214613,-77.70626,NV
1,"BROOKS MEMORIAL HOSPITAL, CHAUTAUQUA, DUNKIRK",42.479471,-79.32805,NV
1,"QUEENS HOSPITAL CENTER, QUEENS, JAMAICA",40.714144,-73.79324,NV
1,"SAMARITAN HOSPITAL, RENSSELAER, TROY",42.731628,-73.66465,NV
1,"BROOKDALE HOSPITAL MEDICAL CENTER, KINGS, BROOKLYN",40.662191,-73.91328,NV
1,"WESTCHESTER MEDICAL CENTER, WESTCHESTER, VALHALLA",41.083848,-73.77785,NV
1,"AUBURN COMMUNITY HOSPITAL, CAYUGA, AUBURN",42.922273,-76.55882,NV
1,"NEW YORK METHODIST HOSPITAL, KINGS, BROOKLYN",40.667508,-73.9856,NV
1,"NICHOLAS H NOYES MEMORIAL HOSPITAL, LIVINGSTON, DANSVILLE",42.576771,-77.71925,NV
1,"WOMAN'S CHRISTIAN ASSOCIATION, CHAUTAUQUA, JAMESTOWN",42.09179,-79.24459,NV
1,"HARLEM HOSPITAL CENTER, NEW YORK, NEW YORK",40.813385,-73.93616,NV
1,"CROUSE HOSPITAL, ONONDAGA, SYRACUSE",43.037166,-76.12653,NV
1,"ST ELIZABETH MEDICAL CENTER, ONEIDA, UTICA",43.087669,-75.22681,NV
1,"JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON, SUFFOLK, PORT JEFFERSON",40.946103,-73.06222,NV
1,"CROUSE HOSPITAL, ONONDAGA, SYRACUSE",43.037166,-76.12653,NV
1,"CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR, CLINTON, PLATTSBURGH",44.693271,-73.46617,NV
1,"MERCY MEDICAL CENTER, NASSAU, ROCKVILLE CENTRE",40.663935,-73.63792,NV
1,"PHELPS MEMORIAL HOSPITAL ASSN, WESTCHESTER, SLEEPY HOLLOW",41.080196,-73.85721,NV
1,"ST LUKE'S CORNWALL HOSPITAL, ORANGE, NEWBURGH",41.521593,-74.04072,NV
1,"CLIFTON SPRINGS HOSPITAL AND CLINIC, ONTARIO, CLIFTON SPRINGS",42.965372,-77.14416,NV
1,"NEW YORK-PRESBYTERIAN/HUDSON VALLEY HOSPITAL, WESTCHESTER, CORTLANDT MANOR",41.300813,-73.8908,NV
1,"COBLESKILL REGIONAL HOSPITAL, SCHOHARIE, COBLESKILL",42.696926,-74.52436,NV
1,"NEW YORK-PRESBYTERIAN HOSPITAL, NEW YORK, NEW YORK",40.76842,-73.96045,NV
1,"PUTNAM HOSPITAL CENTER, PUTNAM, CARMEL",41.444833,-73.6845,NV
1,"NATHAN LITTAUER HOSPITAL, FULTON, GLOVERSVILLE",43.069562,-74.3436,NV
1,"CORNING HOSPITAL, STEUBEN, CORNING",42.140881,-77.04793,NV
1,"MERCY HOSPITAL, ERIE, BUFFALO",42.845758,-78.8187,NV
1,"STRONG MEMORIAL HOSPITAL, MONROE, ROCHESTER",43.286024,-77.684264,NV
1,"GOOD SAMARITAN HOSPITAL MEDICAL CENTER, SUFFOLK, WEST ISLIP",40.713459,-73.3001,NV
1,"WHITE PLAINS HOSPITAL CENTER, WESTCHESTER, WHITE PLAINS",41.032489,-73.76454,NV
1,"LUTHERAN MEDICAL CENTER, KINGS, BROOKLYN",40.641436,-74.01574,NV
1,"CAYUGA MEDICAL CENTER AT ITHACA, TOMPKINS, ITHACA",42.449454,-76.49685,NV
1,"PLAINVIEW HOSPITAL, NASSAU, PLAINVIEW",40.779911,-73.47948,NV
1,"ST JOSEPH HOSPITAL, NASSAU, BETHPAGE",40.740662,-73.48631,NV
1,"SOUTHAMPTON HOSPITAL, SUFFOLK, SOUTHAMPTON",40.904348,-72.40714,NM
1,"KINGSBROOK JEWISH MEDICAL CENTER, KINGS, BROOKLYN",40.649059,-73.93304,NM
1,"FOREST HILLS HOSPITAL, QUEENS, FOREST HILLS",40.720535,-73.84582,NM
1,"FRANKLIN HOSPITAL, NASSAU, VALLEY STREAM",40.673,-73.70346,NM
1,"MONTEFIORE MEDICAL CENTER, BRONX, BRONX",40.872265,-73.86937,NM
1,"CATSKILL REGIONAL MEDICAL CENTER, SULLIVAN, HARRIS",41.720235,-74.72901,NM
1,"UNIVERSITY HOSPITAL ( STONY BROOK ), SUFFOLK, STONY BROOK",40.922326,-72.637078,NM
1,"UNITED HEALTH SERVICES HOSPITALS, INC, BROOME, JOHNSON CITY",42.125725,-75.96686,NM
1,"ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE, QUEENS, FAR ROCKAWAY",40.60002,-73.75962,NM
1,"WOODHULL MEDICAL AND MENTAL HEALTH CENTER, KINGS, BROOKLYN",40.702348,-73.94288,NM
1,"INTERFAITH MEDICAL CENTER, KINGS, BROOKLYN",40.670937,-73.93459,NM
1,"ST BARNABAS HOSPITAL, BRONX, BRONX",40.846745,-73.89861,NM
1,"ST CATHERINE OF SIENA HOSPITAL, SUFFOLK, SMITHTOWN",40.853343,-73.20777,NM
1,"HIGHLAND HOSPITAL, MONROE, ROCHESTER",43.132474,-77.60377,NM
1,"WINIFRED MASTERSON BURKE REHABILITATION HOSPITAL, WESTCHESTER, WHITE PLAINS",41.01002,-73.75158,NM
1,"HELEN HAYES HOSPITAL, ROCKLAND, WEST HAVERSTRAW",41.207594,-73.97772,NM
1,"ELLIS HOSPITAL, SCHENECTADY, SCHENECTADY",42.820909,-73.92002,NM
1,"SAMARITAN HOSPITAL, RENSSELAER, TROY",42.731628,-73.66465,NM
1,"CUBA MEMORIAL HOSPITAL, INC, ALLEGANY, CUBA",42.213216,-78.28649,NM
1,"ELIZABETHTOWN COMMUNITY HOSPITAL, ESSEX, ELIZABETHTOWN",44.212623,-73.59542,NM
1,"CATSKILL REGIONAL MEDICAL CENTER - G HERMANN SITE, SULLIVAN, CALLICOON",41.769427,-75.02808,NM
1,"MARGARETVILLE MEMORIAL HOSPITAL, DELAWARE, MARGARETVILLE",42.151449,-74.64261,NM
1,"O'CONNOR HOSPITAL, DELAWARE, DELHI",42.302716,-74.91667,NM
1,"MOSES-LUDINGTON HOSPITAL, ESSEX, TICONDEROGA",43.858226,-73.45414,NM
1,"CLIFTON FINE HOSPITAL, SAINT LAWRENCE, STAR LAKE",44.161058,-74.99617,NM
1,"RIVER HOSPITAL, INC, JEFFERSON, ALEXANDRIA BAY",44.328698,-75.93103,NM
1,"ELLENVILLE REGIONAL HOSPITAL, ULSTER, ELLENVILLE",41.727588,-74.42061,NM
1,"LITTLE FALLS HOSPITAL, HERKIMER, LITTLE FALLS",43.053176,-74.84685,NM
1,"DELAWARE VALLEY HOSPITAL, INC, DELAWARE, WALTON",42.182237,-75.14627,NM
1,"SCHUYLER HOSPITAL, INC, SCHUYLER, MONTOUR FALLS",42.352725,-76.84258,NM
1,"SOLDIERS AND SAILORS MEMORIAL HOSPITAL OF YATES, YATES, PENN YAN",42.664079,-77.05664,NM
1,"GOUVERNEUR HOSPITAL, SAINT LAWRENCE, GOUVERNEUR",44.319897,-75.45537,NM
1,"COMMUNITY MEMORIAL HOSPITAL, INC, MADISON, HAMILTON",42.820826,-75.54012,NM
1,"CARTHAGE AREA HOSPITAL, INC, JEFFERSON, CARTHAGE",43.981245,-75.61724,NM
1,"CAROLINAS MEDICAL CENTER-NORTHEAST, CABARRUS, CONCORD",35.400407,-80.56574,NM
1,"MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE, BUNCOMBE, ASHEVILLE",35.595661,-82.55632,NM
1,"NORTHERN HOSPITAL OF SURRY COUNTY, SURRY, MOUNT AIRY",36.49376,-80.62336,NM
1,"HIGH POINT REGIONAL HOSPITAL, GUILFORD, HIGH POINT",36.080707,-80.0244,NM
1,"SCOTLAND MEMORIAL HOSPITAL, SCOTLAND, LAURINBURG",34.779227,-79.45745,NM
1,"WAYNE MEMORIAL HOSPITAL, WAYNE, GOLDSBORO",35.377069,-77.92463,NM
1,"RUTHERFORD REGIONAL MEDICAL CENTER, RUTHERFORD, RUTHERFORDTON",35.361333,-81.98377,NM
1,"NOVANT HEALTH FORSYTH MEDICAL CENTER, FORSYTH, WINSTON-SALEM",36.066545,-80.30733,NM
1,"NOVANT HEALTH ROWAN MEDICAL CENTER, ROWAN, SALISBURY",35.679639,-80.46645,NY
1,"HARRIS REGIONAL HOSPITAL, JACKSON, SYLVA",35.37273,-83.20772,NY
1,"MARGARET R PARDEE MEMORIAL HOSPITAL, HENDERSON, HENDERSONVILLE",35.345487,-82.49673,NY
1,"CENTRAL CAROLINA HOSPITAL, LEE, SANFORD",35.458804,-79.16415,NY
1,"CAROLINAS HEALTHCARE SYSTEM CLEVELAND, CLEVELAND, SHELBY",35.315118,-81.55584,NY
1,"PARK RIDGE HEALTH, HENDERSON, HENDERSONVILLE",35.353837,-82.41625,NY
1,"SAMPSON REGIONAL MEDICAL CENTER, SAMPSON, CLINTON",35.000056,-78.33424,NY
1,"LENOIR MEMORIAL HOSPITAL, LENOIR, KINSTON",35.260895,-77.56469,NY
1,"CAPE FEAR VALLEY MEDICAL CENTER, CUMBERLAND, FAYETTEVILLE",35.034307,-78.908828,NY
1,"DUKE UNIVERSITY HOSPITAL, DURHAM, DURHAM",36.051155,-78.857651,NY
1,"CAROMONT REGIONAL MEDICAL CENTER, GASTON, GASTONIA",35.248787,-81.2142,NY
1,"NOVANT HEALTH FRANKLIN MEDICAL CENTER, FRANKLIN, LOUISBURG",36.062239,-78.24953,NY
1,"CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN, CLEVELAND, KINGS MOUNTAIN",35.241188,-81.3614,NY
1,"IREDELL MEMORIAL HOSPITAL INC, IREDELL, STATESVILLE",35.765719,-80.8981,NY
1,"VIDANT MEDICAL CENTER, PITT, GREENVILLE",35.626653,-77.37896,NY
1,"CALDWELL MEMORIAL HOSPITAL, CALDWELL, LENOIR",35.934783,-81.54476,NY
1,"ONSLOW MEMORIAL HOSPITAL, ONSLOW, JACKSONVILLE",34.755669,-77.4559,NY
1,"NORTH CAROLINA BAPTIST HOSPITAL, FORSYTH, WINSTON-SALEM",36.027482,-80.20728,NY
1,"NORTH CAROLINA SPECIALTY HOSPITAL, DURHAM, DURHAM",36.034561,-78.86892,NY
1,"SOUTHEASTERN REGIONAL MEDICAL CENTER, ROBESON, LUMBERTON",34.607669,-79.014425,NY
1,"WATAUGA MEDICAL CENTER, WATAUGA, BOONE",36.21277,-81.66255,NY
1,"NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER, MECKLENBURG, CHARLOTTE",35.489411,-80.825368,NY
1,"MOREHEAD MEMORIAL HOSPITAL, ROCKINGHAM, EDEN",36.505996,-79.74935,NY
1,"UNIVERSITY OF NORTH CAROLINA HOSPITAL, ORANGE, CHAPEL HILL",35.915083,-79.02939,NY
1,"WILKES REGIONAL MEDICAL CENTER, WILKES, NORTH WILKESBORO",36.169604,-81.11615,NY
1,"COLUMBUS REGIONAL HEALTHCARE SYSTEM, COLUMBUS, WHITEVILLE",34.312063,-78.70773,NY
1,"WAKEMED, RALEIGH CAMPUS, WAKE, RALEIGH",35.767829,-78.5861,NY
1,"ALAMANCE REGIONAL MEDICAL CENTER, ALAMANCE, BURLINGTON",36.047523,-79.479743,NY
1,"BETSY JOHNSON REGIONAL  HOSPITAL, HARNETT, DUNN",35.302419,-78.6012,NY
1,"DUKE HEALTH RALEIGH HOSPITAL, WAKE, RALEIGH",35.844753,-78.63263,NY
1,"CAROLINAS HEALTHCARE SYSTEM-BLUE RIDGE, BURKE, MORGANTON",35.742752,-81.71625,NY
1,"CAROLINAS HEALTH CARE SYSTEM ANSON, ANSON, WADESBORO",34.985423,-80.08543,NY
1,"NOVANT HEALTH THOMASVILLE MEDICAL CENTER, DAVIDSON, THOMASVILLE",35.871,-80.08603,NY
1,"THE MCDOWELL HOSPITAL, MCDOWELL, MARION",35.709124,-82.01719,NY
1,"JOHNSTON HEALTH, JOHNSTON, SMITHFIELD",35.506459,-78.34446,NY
1,"MOSES H CONE MEMORIAL HOSPITAL, THE, GUILFORD, GREENSBORO",36.071135,-79.77468,NY
1,"LEXINGTON MEMORIAL HOSPITAL INC, DAVIDSON, LEXINGTON",35.882943,-80.275963,NY
1,"HUGH CHATHAM MEMORIAL HOSPITAL, SURRY, ELKIN",36.283497,-80.84586,NY
1,"CAROLINAS HEALTHCARE SYSTEM PINEVILLE, MECKLENBURG, CHARLOTTE",35.13451,-80.85632,NY
1,"VIDANT ROANOKE CHOWAN HOSPITAL, HERTFORD, AHOSKIE",36.293352,-76.98612,NY
1,"SANDHILLS REGIONAL MEDICAL CENTER, RICHMOND, HAMLET",34.879186,-79.69001,NY
1,"VIDANT EDGECOMBE HOSPITAL, EDGECOMBE, TARBORO",35.905299,-77.54056,NY
1,"SENTARA ALBEMARLE MEDICAL CENTER, PASQUOTANK, ELIZABETH CITY",36.293192,-76.23692,NY
1,"CAROLINAS MEDICAL CENTER/BEHAV HEALTH, MECKLENBURG, CHARLOTTE",35.208992,-80.85539,NY
1,"REX HOSPITAL, WAKE, RALEIGH",35.807458,-78.70086,NY
1,"FIRSTHEALTH MOORE REGIONAL HOSPITAL, MOORE, PINEHURST",35.195417,-79.46496,NY
1,"FRYE REGIONAL MEDICAL CENTER, CATAWBA, HICKORY",35.759932,-81.33012,NY
1,"STANLY REGIONAL MEDICAL CENTER, STANLY, ALBEMARLE",35.351477,-80.19879,NY
1,"VIDANT DUPLIN  HOSPITAL, DUPLIN, KENANSVILLE",34.977225,-77.94761,NY
1,"RANDOLPH HOSPITAL, RANDOLPH, ASHEBORO",35.788286,-79.720556,NY
1,"WILSON MEDICAL CENTER, WILSON, WILSON",35.715315,-77.91989,NY
1,"GRANVILLE HEALTH SYSTEMS, GRANVILLE, OXFORD",36.340501,-78.61595,NY
1,"LAKE NORMAN REGIONAL MEDICAL CENTER, IREDELL, MOORESVILLE",35.571827,-80.89228,NY
1,"DURHAM VA MEDICAL CENTER, DURHAM, DURHAM",36.015992,-78.95911,NY
1,"CAROLINAS HEALTHCARE SYSTEM UNION, UNION, MONROE",35.031947,-80.56002,NY
1,"CAROLINA EAST MEDICAL CENTER, CRAVEN, NEW BERN",35.119674,-77.01509,NY
1,"MARIA PARHAM MEDICAL CENTER, VANCE, HENDERSON",36.340681,-78.39425,NY
1,"MARTIN GENERAL HOSPITAL, MARTIN, WILLIAMSTON",35.824061,-77.08093,NY
1,"FAYETTEVILLE NC VA MEDICAL CENTER, CUMBERLAND, FAYETTEVILLE",35.042389,-78.84124,NY
1,"NEW HANOVER REGIONAL MEDICAL CENTER, NEW HANOVER, WILMINGTON",34.340518,-77.901408,NY
1,"CARTERET GENERAL HOSPITAL, CARTERET, MOREHEAD CITY",34.729839,-76.75219,NY
1,"CATAWBA VALLEY MEDICAL CENTER, CATAWBA, HICKORY",35.70701,-81.3534,NY
1,"DAVIS REGIONAL MEDICAL CENTER, IREDELL, STATESVILLE",35.529792,-80.947028,NY
1,"CAROLINAS HEALTHCARE SYSTEM LINCOLN, LINCOLN, LINCOLNTON",35.473447,-81.24094,NY
1,"NASH GENERAL HOSPITAL, NASH, ROCKY MOUNT",35.973773,-77.82694,NY
1,"NOVANT HEALTH FORSYTH MEDICAL CENTER, FORSYTH, WINSTON-SALEM",36.066545,-80.30733,NY
1,"HALIFAX REGIONAL MEDICAL CENTER INC, HALIFAX, ROANOKE RAPIDS",36.448592,-77.67144,NY
1,"NORTH CAROLINA SPECIALTY HOSPITAL, DURHAM, DURHAM",36.034561,-78.86892,NY
1,"CHEROKEE INDIAN HOSPITAL AUTHORITY, SWAIN, CHEROKEE",35.50359,-83.29698,NY
1,"NOVANT HEALTH BRUNSWICK MEDICAL CENTER, BRUNSWICK, SUPPLY",33.974251,-78.30961,NY
1,"PERSON MEMORIAL HOSPITAL, PERSON, ROXBORO",36.414739,-78.97375,NY
1,"CAROLINAS MED CTR-UNIVERSITY, MECKLENBURG, CHARLOTTE",35.321279,-80.7405,NY
1,"WILMINGTON TREATMENT CENTER, NEW HANOVER, WILMINGTON",34.235219,-77.94134,NY
1,"PRESBYTERIAN HOSPITAL MATTHEWS, MECKLENBURG, MATTHEWS",35.26002,-80.804151,NY
1,"WAKEMED, CARY HOSPITAL, WAKE, CARY",35.797692,-78.625265,NY
